,6120507350,6120508240,6120512640,6120513770,6120515780,6120515900,6120515990,6120516000,6120516820,6120517050,6120517160,6120517580,6120517900,6120518850,6120520150,6121162550,6121162920,6121163520,6121163640,6121165370,6121166760,6121167370,6121167560,6121172190,6121172300
6120507350,0.0,16.7198371881,49.3724023604,60.3008190126,105.267140965,76.870278921,89.3631437252,95.8380106169,112.12335808,121.821912382,125.857159251,131.923201081,145.218571392,154.879154461,182.111242705,8.37125153269,27.243492264,34.9202445848,43.2278940493,65.2777319329,138.859441626,192.109860113,169.579288153,231.760712749,242.350070178
6120508240,16.7198371881,0.0,32.7777266357,44.0617013149,88.8669929225,60.7507090524,73.2236703869,79.5793677374,95.6066245475,105.341829473,109.354528037,115.406438703,128.689208721,138.280711502,165.53223482,8.35014712032,10.5396299208,18.2065050041,26.6478458398,49.2572227534,122.324676988,175.493902962,152.976245855,215.785211899,226.261031998
6120512640,49.3724023604,32.7777266357,0.0,12.3413395242,56.1921687591,28.7900290033,41.0403605971,47.1275151958,62.8375857326,72.5885338678,76.588973578,82.634933692,95.9137530856,105.514117167,132.75859424,41.0383830679,22.6118089981,14.8301293983,6.14506789202,18.0742663231,89.5485065194,142.739055153,120.212465201,183.502473355,193.831926409
6120513770,60.3008190126,44.0617013149,12.3413395242,0.0,45.0104969373,16.7248398797,29.1681467231,35.5442969182,52.0630529485,61.654088789,65.7277637484,71.8149868658,85.1196108594,94.9849602482,122.105530178,52.1062792169,34.3625105119,26.7629047471,17.8689011597,5.76022086903,78.7838612087,132.231801676,109.677594772,171.746333639,182.199651198
6120515780,105.267140965,88.8669929225,56.1921687591,45.0104969373,0.0,28.8791093536,16.8966843955,10.0412485921,7.88118405929,16.7446216611,20.8669427086,26.9539931795,40.2208685052,50.3193234684,77.2336207889,97.0209841431,78.8039272393,71.0133016385,62.2636687441,40.4230644295,33.9393501756,87.4637278705,64.9403240112,127.631381451,137.773139869
6120515900,76.870278921,60.7507090524,28.7900290033,16.7248398797,28.8791093536,0.0,12.4929107379,19.0798183881,36.3210579224,45.6235302961,49.743014909,55.8323113528,69.0966289373,79.1774003514,106.106769483,68.73444885,51.0825714757,43.447340238,34.5521920504,11.6280577586,62.8179017854,116.342542981,93.8150878184,155.036922457,165.523370771
6120515990,89.3631437252,73.2236703869,41.0403605971,29.1681467231,16.8966843955,12.4929107379,0.0,6.85940781231,24.6508030507,33.5415850032,37.6750253291,43.7346230858,56.9246786097,67.1362753891,93.8959842803,81.2242648687,63.4807977272,55.796324648,46.9150255791,24.1040556227,50.7062633738,104.190547139,81.7069603792,142.579788232,153.040125327
6120516000,95.8380106169,79.5793677374,47.1275151958,35.5442969182,10.0412485921,19.0798183881,6.85940781231,0.0,17.8344777056,26.6931395808,30.8260627217,36.8927697035,50.104771315,60.2896528219,87.0941463857,87.6502775722,69.6886347939,61.9463237723,53.107237815,30.6991622418,43.8692154117,97.3705869935,74.8741883407,136.375803364,146.725262087
6120516820,112.12335808,95.6066245475,62.8375857326,52.0630529485,7.88118405929,36.3210579224,24.6508030507,17.8344777056,0.0,9.82741697948,13.7544237813,19.8011363924,33.0960254893,42.9391264897,70.0472835648,103.828802264,85.4040957882,77.5945321416,68.9590826174,47.7312673248,26.7413879761,80.1746181632,57.6217211914,121.88605619,131.769419583
