a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.0447309211439,0.426046474862,10.0,Distancia,46.5478871475,004984814A,4.92649670991,26.7828771202,22.3559,15.854686915,161.253120987,0.2,938.942913681,2203.85091553
