,6120389120,6120389440,6120389450,6120394330,6120396450,6120396610,6120396620,6120397090,6120397630,6120398570,6120399520,6120399530,6120400170,6120403310,6120403460,6120405560,6121114620,6121117680,6121119230,6121120200
6120389120,0.0,1060.6207733123,1060.6207733123,1060.6207733123,1522.4608612022998,33.2558059693,1427.3707733123,2.096000671400006,1427.3707733123,1908.9408416723,1908.9408416723,6.474800109900002,3051.9808807423,120.9757995603,4013.1107635523003,2525.9108123823003,33.0076980591,16.633098602300002,96.74079895029999,3051.9808807423
6120389440,1060.6207733123,0.0,0.0,0.0,461.84008788999995,1027.364967343,366.75,1062.7167739837,366.75,848.32006836,848.32006836,1067.0955734222,1991.36010743,939.6449737519999,2952.48999024,1465.2900390700001,1093.6284713713999,1077.2538719146,963.879974362,1991.36010743
6120389450,1060.6207733123,0.0,0.0,0.0,461.84008788999995,1027.364967343,366.75,1062.7167739837,366.75,848.32006836,848.32006836,1067.0955734222,1991.36010743,939.6449737519999,2952.48999024,1465.2900390700001,1093.6284713713999,1077.2538719146,963.879974362,1991.36010743
6120394330,1060.6207733123,0.0,0.0,0.0,461.84008788999995,1027.364967343,366.75,1062.7167739837,366.75,848.32006836,848.32006836,1067.0955734222,1991.36010743,939.6449737519999,2952.48999024,1465.2900390700001,1093.6284713713999,1077.2538719146,963.879974362,1991.36010743
6120396450,1522.4608612022998,461.84008788999995,461.84008788999995,461.84008788999995,0.0,1489.205055233,95.09008788999995,1524.5568618737,95.09008788999995,386.4799804700001,386.4799804700001,1528.9356613122,1529.52001954,1401.485061642,2490.64990235,1003.4499511800002,1555.4685592613998,1539.0939598046,1425.720062252,1529.52001954
6120396610,33.2558059693,1027.364967343,1027.364967343,1027.364967343,1489.205055233,0.0,1394.114967343,35.351806640700005,1394.114967343,1875.685035703,1875.685035703,39.7306060792,3018.725074773,87.719993591,3979.854957583,2492.655006413,66.2635040284,49.8889045716,63.48499298099999,3018.725074773
6120396620,1427.3707733123,366.75,366.75,366.75,95.09008788999995,1394.114967343,0.0,1429.4667739837,0.0,481.57006836000005,481.57006836000005,1433.8455734222,1624.61010743,1306.394973752,2585.73999024,1098.5400390700001,1460.3784713713999,1444.0038719146,1330.629974362,1624.61010743
6120397090,2.096000671400006,1062.7167739837,1062.7167739837,1062.7167739837,1524.5568618737,35.351806640700005,1429.4667739837,0.0,1429.4667739837,1911.0368423437,1911.0368423437,4.378799438499996,3054.0768814137,123.07180023170001,4015.2067642237002,2528.0068130537,30.911697387699995,14.537097930899996,98.8367996217,3054.0768814137
6120397630,1427.3707733123,366.75,366.75,366.75,95.09008788999995,1394.114967343,0.0,1429.4667739837,0.0,481.57006836000005,481.57006836000005,1433.8455734222,1624.61010743,1306.394973752,2585.73999024,1098.5400390700001,1460.3784713713999,1444.0038719146,1330.629974362,1624.61010743
6120398570,1908.9408416723,848.32006836,848.32006836,848.32006836,386.4799804700001,1875.685035703,481.57006836000005,1911.0368423437,481.57006836000005,0.0,0.0,1915.4156417822,1143.04003907,1787.965042112,2104.1699218800004,616.9699707100001,1941.9485397314,1925.5739402746,1812.200042722,1143.04003907
