a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.000928426832724,0.257265397787,3.0,Distancia,1647.94899231,004991107A,650.952879864,30.5678437573,1077.0908,30.5678437573,102.141527236,0.2,22909.465584,89049.9296875
