,6120357570,6120361490,6120361890,6120361990,6120363160,6120363380,6120365550,6120365950,6120366540,6120367080,6120367220,6120368650,6120368750,6120368760,6120368770,6120368910,6120370420,6120370770,6120372390,6120372560,6120373040,6120373190,6120373200,6120373310,6120373600,6120374770,6120374930,6120377630,6120379730,6120379860,6120381530,6120381700,6120381970,6120382110,6121102760,6121104650,6121106670,6121106980,6121107060,6121108060,6121109000,6121109790,6121111460,6121112300
6120357570,0.0,311.9003905999998,1457.3007811999996,19195.87701416,19651.7181015015,5011.1992188,15633.6015625,19223.697021484,19439.427001953,19283.252990723,3350.3007813000004,19548.055999756,19327.57699585,6230.7001953,19661.0266036987,19687.1376991272,19445.769012451,6563.9003906,19630.408996582,19445.769012451,17041.44995117,19445.769012451,13469.1015625,19681.3190994263,19630.125,18663.0,1543.9003905999998,19386.661010742,19717.5443000793,3967.0996094,19674.5718994141,19450.540008545,5775.5996094,19703.7225990295,19685.0374984741,5956.0996094,19621.555000305,19712.2653007507,19689.4311981201,19638.621002197,19661.0354995728,2506.4003906,5882.5996094,19599.647003174
6120361490,311.9003905999998,0.0,1145.4003905999998,18883.97662356,19339.8177109015,5323.0996094,15945.5019531,18911.796630884,19127.526611353,18971.352600123,3662.2011719,19236.155609156,19015.67660525,5918.7998047,19349.1262130987,19375.2373085272,19133.868621851,6875.8007812,19318.508605982,19133.868621851,16729.54956057,19133.868621851,13781.0019531,19369.4187088263,19318.2246094,18351.0996094,1232.0,19074.760620142,19405.6439094793,4279.0,19362.6715088141,19138.639617945,6087.5,19391.8222084295,19373.1371078741,5644.1992188,19309.654609705,19400.3649101507,19377.5308075201,19326.720611597,19349.1351089728,2194.5,6194.5,19287.746612574
6120361890,1457.3007811999996,1145.4003905999998,0.0,17738.57623296,18194.4173203015,6468.5,17090.9023437,17766.396240284,17982.126220753,17825.952209523,4807.6015625,18090.755218556,17870.27621465,4773.3994141,18203.7258224987,18229.8369179272,17988.468231251,8021.201171799999,18173.108215382,17988.468231251,15584.14916997,17988.468231251,14926.4023437,18224.0183182263,18172.8242188,17205.6992188,86.59960940000019,17929.360229542,18260.2435188793,5424.4003906,18217.2711182141,17993.239227345,7232.9003906,18246.4218178295,18227.7367172741,4498.798828200001,18164.254219105,18254.9645195507,18232.1304169201,18181.320220997,18203.7347183728,1049.0996094000002,7339.9003906,18142.346221974
6120361990,19195.87701416,18883.97662356,17738.57623296,0.0,455.84108734149993,24207.07623296,34829.47857666,27.820007323999903,243.54998779299996,87.37597656299994,22546.17779546,352.17898559599996,131.69998168999996,12965.17681886,465.14958953869996,491.26068496719995,249.89199829099994,25759.77740476,434.53198242199994,249.89199829099994,2154.42706299,249.89199829099994,32664.97857666,485.44208526629996,434.24798583999996,532.87701416,17651.97662356,190.78399658199993,521.6672859193,23162.97662356,478.6948852541,254.66299438499993,24971.47662356,507.84558486949993,489.16048431409996,13239.77740476,425.677986145,516.3882865907,493.5541839601,442.74398803699995,465.15848541279996,16689.47662356,25078.47662356,403.769989014
6120363160,19651.7181015015,19339.8177109015,18194.4173203015,455.84108734149993,0.0,24662.9173203015,35285.3196640015,428.0210800175,212.2910995485,368.46511077850005,23002.0188828015,103.6621017455,324.14110565149997,13421.0179062015,9.3085021972,35.4195976257,205.94908905050002,26215.6184921015,21.3091049195,205.94908905050002,2610.2681503315,205.94908905050002,33120.8196640015,29.600997924799998,21.5931015015,988.7181015015,18107.8177109015,265.05709075950006,65.8261985778,23618.8177109015,22.8537979126,201.17809295650002,25427.3177109015,52.004497528,33.319396972599996,13695.6184921015,30.16310119650001,60.5471992492,37.7130966186,13.097099304500006,9.317398071300005,17145.3177109015,25534.3177109015,52.07109832750001
6120363380,5011.1992188,5323.0996094,6468.5,24207.07623296,24662.9173203015,0.0,10622.4023437,24234.896240284,24450.626220753,24294.452209523,1660.8984375,24559.255218556,24338.77621465,11241.8994141,24672.2258224987,24698.3369179272,24456.968231251,1552.7011717999994,24641.608215382,24456.968231251,22052.649169970002,24456.968231251,8457.9023437,24692.5183182263,24641.3242188,23674.1992188,6555.0996094,24397.860229542,24728.7435188793,1044.0996094000002,24685.7711182141,24461.739227345,764.4003905999998,24714.9218178295,24696.2367172741,10967.2988282,24632.754219105,24723.4645195507,24700.6304169201,24649.820220997,24672.2347183728,7517.5996094,871.4003905999998,24610.846221974
6120365550,15633.6015625,15945.5019531,17090.9023437,34829.47857666,35285.3196640015,10622.4023437,0.0,34857.298583984,35073.028564453,34916.854553223,12283.3007812,35181.657562256,34961.17855835,21864.3017578,35294.6281661987,35320.7392616272,35079.370574951,9069.7011719,35264.010559082,35079.370574951,32675.05151367,35079.370574951,2164.5,35314.9206619263,35263.7265625,34296.6015625,17177.5019531,35020.262573242,35351.1458625793,11666.5019531,35308.1734619141,35084.141571045,9858.0019531,35337.3241615295,35318.6390609741,21589.7011719,35255.156562805,35345.8668632507,35323.0327606201,35272.222564697,35294.6370620728,18140.0019531,9751.0019531,35233.248565674
6120365950,19223.697021484,18911.796630884,17766.396240284,27.820007323999903,428.0210800175,24234.896240284,34857.298583984,0.0,215.72998046900005,59.555969239000035,22573.997802784,324.35897827200006,103.87997436600006,12992.996826184,437.32958221470005,463.44067764320005,222.07199096700003,25787.597412084,406.71197509800004,222.07199096700003,2182.2470703139998,222.07199096700003,32692.798583984,457.62207794230005,406.42797851600005,560.697021484,17679.796630884,162.96398925800003,493.84727859530005,23190.796630884,450.87487793010007,226.84298706100003,24999.296630884,480.0255775455,461.34047699010006,13267.597412084,397.8579788210001,488.5682792667001,465.7341766361001,414.92398071300005,437.33847808880006,16717.296630884,25106.296630884,375.9499816900001
6120366540,19439.427001953,19127.526611353,17982.126220753,243.54998779299996,212.2910995485,24450.626220753,35073.028564453,215.72998046900005,0.0,156.17401123000002,22789.727783253,108.628997803,111.850006103,13208.726806653,221.5996017457,247.7106971742,6.342010497999979,26003.327392553,190.98199462899998,6.342010497999979,2397.977050783,6.342010497999979,32908.528564453,241.8920974733,190.697998047,776.427001953,17895.526611353,52.76599121100003,278.1172981263,23406.526611353,235.14489746110002,11.113006591999977,25215.026611353,264.29559707650003,245.6104965211,13483.327392553,182.127998352,272.8382987977,250.0041961671,199.194000244,221.6084976198,16933.026611353,25322.026611353,160.220001221
6120367080,19283.252990723,18971.352600123,17825.952209523,87.37597656299994,368.46511077850005,24294.452209523,34916.854553223,59.555969239000035,156.17401123000002,0.0,22633.553772023,264.803009033,44.32400512700002,13052.552795423,377.7736129757,403.8847084042,162.516021728,25847.153381322998,347.156005859,162.516021728,2241.803039553,162.516021728,32752.354553223,398.0661087033,346.872009277,620.252990723,17739.352600123,103.40802001899999,434.2913093563,23250.352600123,391.31890869110003,167.287017822,25058.852600123,420.46960830650005,401.7845077511,13327.153381323,338.302009582,429.01231002770004,406.17820739710004,355.368011474,377.7825088498,16776.852600123,25165.852600123,316.394012451
6120367220,3350.3007813000004,3662.2011719,4807.6015625,22546.17779546,23002.0188828015,1660.8984375,12283.3007812,22573.997802784,22789.727783253,22633.553772023,0.0,22898.356781056,22677.87777715,9581.0009766,23011.3273849987,23037.4384804272,22796.069793751,3213.5996092999994,22980.709777882,22796.069793751,20391.750732470002,22796.069793751,10118.8007812,23031.6198807263,22980.4257813,22013.3007813,4894.2011719,22736.961792042,23067.8450813793,616.7988280999998,23024.8726807141,22800.840789845,2425.2988281,23054.0233803295,23035.3382797741,9306.4003907,22971.855781605,23062.5660820507,23039.7319794201,22988.921783497,23011.3362808728,5856.7011719,2532.2988281,22949.947784474
6120368650,19548.055999756,19236.155609156,18090.755218556,352.17898559599996,103.6621017455,24559.255218556,35181.657562256,324.35897827200006,108.628997803,264.803009033,22898.356781056,0.0,220.479003906,13317.355804456,112.9706039427,139.0816993712,102.28698730500003,26111.956390356,82.352996826,102.28698730500003,2506.606048586,102.28698730500003,33017.157562256,133.2630996703,82.069000244,885.055999756,18004.155609156,161.39498901400003,169.4883003233,23515.155609156,126.5158996581,97.51599121100003,25323.655609156,155.6665992735,136.9814987181,13591.956390356,73.49900054899999,164.2093009947,141.3751983641,90.56500244099999,112.9794998168,17041.655609156,25430.655609156,51.591003417999985
6120368750,19327.57699585,19015.67660525,17870.27621465,131.69998168999996,324.14110565149997,24338.77621465,34961.17855835,103.87997436600006,111.850006103,44.32400512700002,22677.87777715,220.479003906,0.0,13096.87680055,333.4496078487,359.5607032772,118.19201660099998,25891.47738645,302.832000732,118.19201660099998,2286.12704468,118.19201660099998,32796.67855835,353.7421035763,302.54800415,664.57699585,17783.67660525,59.08401489199997,389.9673042293,23294.67660525,346.9949035641,122.96301269499997,25103.17660525,376.1456031795,357.4605026241,13371.47738645,293.978004455,384.6883049007,361.8542022701,311.044006347,333.4585037228,16821.17660525,25210.17660525,272.070007324
6120368760,6230.7001953,5918.7998047,4773.3994141,12965.17681886,13421.0179062015,11241.8994141,21864.3017578,12992.996826184,13208.726806653,13052.552795423,9581.0009766,13317.355804456,13096.87680055,0.0,13430.3264083987,13456.437503827201,13215.068817151001,12794.6005859,13399.708801282,13215.068817151001,10810.74975587,13215.068817151001,19699.8017578,13450.6189041263,13399.4248047,12432.2998047,4686.7998047,13155.960815442,13486.8441047793,10197.7998047,13443.8717041141,13219.839813245,12006.2998047,13473.0224037295,13454.3373031741,274.6005858999997,13390.854805005,13481.5651054507,13458.731002820101,13407.920806897,13430.3353042728,3724.2998047,12113.2998047,13368.946807874
6120368770,19661.0266036987,19349.1262130987,18203.7258224987,465.14958953869996,9.3085021972,24672.2258224987,35294.6281661987,437.32958221470005,221.5996017457,377.7736129757,23011.3273849987,112.9706039427,333.4496078487,13430.3264083987,0.0,26.1110954285,215.25759124770002,26224.9269942987,30.6176071167,215.25759124770002,2619.5766525287,215.25759124770002,33130.1281661987,20.2924957276,30.9016036987,998.0266036987,18117.1262130987,274.3655929567,56.5176963806,23628.1262130987,13.545295715400002,210.48659515370002,25436.6262130987,42.6959953308,24.010894775399997,13704.9269942987,39.47160339370001,51.238697052,28.4045944214,22.405601501700005,0.008895874100005585,17154.6262130987,25543.6262130987,61.37960052470001
6120368910,19687.1376991272,19375.2373085272,18229.8369179272,491.26068496719995,35.4195976257,24698.3369179272,35320.7392616272,463.44067764320005,247.7106971742,403.8847084042,23037.4384804272,139.0816993712,359.5607032772,13456.437503827201,26.1110954285,0.0,241.3686866762,26251.0380897272,56.7287025452,241.3686866762,2645.6877479572,241.3686866762,33156.2392616272,5.818599700900002,57.0126991272,1024.1376991272,18143.2373085272,300.4766883852,30.4066009521,23654.2373085272,12.565799713099999,236.59769058220002,25462.7373085272,16.584899902300002,2.1002006531000035,13731.0380897272,65.5826988222,25.1276016235,2.2934989928999983,48.516696930200006,26.102199554399995,17180.7373085272,25569.7373085272,87.4906959532
6120370420,19445.769012451,19133.868621851,17988.468231251,249.89199829099994,205.94908905050002,24456.968231251,35079.370574951,222.07199096700003,6.342010497999979,162.516021728,22796.069793751,102.28698730500003,118.19201660099998,13215.068817151001,215.25759124770002,241.3686866762,0.0,26009.669403051,184.639984131,0.0,2404.319061281,0.0,32914.870574951,235.55008697530002,184.35598754900002,782.769012451,17901.868621851,59.10800170900001,271.7752876283,23412.868621851,228.80288696310004,4.770996093999997,25221.368621851,257.9535865785,239.26848602310002,13489.669403051,175.785987854,266.49628829970004,243.6621856691,192.85198974600002,215.26648712180003,16939.368621851,25328.368621851,153.877990723
6120370770,6563.9003906,6875.8007812,8021.201171799999,25759.77740476,26215.6184921015,1552.7011717999994,9069.7011719,25787.597412084,26003.327392553,25847.153381322998,3213.5996092999994,26111.956390356,25891.47738645,12794.6005859,26224.9269942987,26251.0380897272,26009.669403051,0.0,26194.309387182,26009.669403051,23605.35034177,26009.669403051,6905.2011719,26245.2194900263,26194.0253906,25226.9003906,8107.8007812,25950.561401341998,26281.4446906793,2596.8007811999996,26238.4722900141,26014.440399144998,788.3007811999996,26267.6229896295,26248.9378890741,12520.0,26185.455390905,26276.1656913507,26253.3315887201,26202.521392797,26224.9358901728,9070.3007812,681.3007811999996,26163.547393774
6120372390,19630.408996582,19318.508605982,18173.108215382,434.53198242199994,21.3091049195,24641.608215382,35264.010559082,406.71197509800004,190.98199462899998,347.156005859,22980.709777882,82.352996826,302.832000732,13399.708801282,30.6176071167,56.7287025452,184.639984131,26194.309387182,0.0,184.639984131,2588.959045412,184.639984131,33099.510559082,50.9101028443,0.28399658200000033,967.408996582,18086.508605982,243.74798584,87.1353034973,23597.508605982,44.1629028321,179.868988037,25406.008605982,73.3136024475,54.6285018921,13674.309387182,8.853996277000007,81.8563041687,59.0222015381,8.212005614999995,30.626502990800006,17124.008605982,25513.008605982,30.76199340800001
6120372560,19445.769012451,19133.868621851,17988.468231251,249.89199829099994,205.94908905050002,24456.968231251,35079.370574951,222.07199096700003,6.342010497999979,162.516021728,22796.069793751,102.28698730500003,118.19201660099998,13215.068817151001,215.25759124770002,241.3686866762,0.0,26009.669403051,184.639984131,0.0,2404.319061281,0.0,32914.870574951,235.55008697530002,184.35598754900002,782.769012451,17901.868621851,59.10800170900001,271.7752876283,23412.868621851,228.80288696310004,4.770996093999997,25221.368621851,257.9535865785,239.26848602310002,13489.669403051,175.785987854,266.49628829970004,243.6621856691,192.85198974600002,215.26648712180003,16939.368621851,25328.368621851,153.877990723
6120373040,17041.44995117,16729.54956057,15584.14916997,2154.42706299,2610.2681503315,22052.649169970002,32675.05151367,2182.2470703139998,2397.977050783,2241.803039553,20391.750732470002,2506.606048586,2286.12704468,10810.74975587,2619.5766525287,2645.6877479572,2404.319061281,23605.35034177,2588.959045412,2404.319061281,0.0,2404.319061281,30510.55151367,2639.8691482563,2588.67504883,1621.55004883,15497.54956057,2345.211059572,2676.0943489092997,21008.54956057,2633.1219482440997,2409.090057375,22817.04956057,2662.2726478595,2643.5875473041,11085.35034177,2580.1050491349997,2670.8153495807,2647.9812469501,2597.171051027,2619.5855484027998,14535.04956057,22924.04956057,2558.197052004
6120373190,19445.769012451,19133.868621851,17988.468231251,249.89199829099994,205.94908905050002,24456.968231251,35079.370574951,222.07199096700003,6.342010497999979,162.516021728,22796.069793751,102.28698730500003,118.19201660099998,13215.068817151001,215.25759124770002,241.3686866762,0.0,26009.669403051,184.639984131,0.0,2404.319061281,0.0,32914.870574951,235.55008697530002,184.35598754900002,782.769012451,17901.868621851,59.10800170900001,271.7752876283,23412.868621851,228.80288696310004,4.770996093999997,25221.368621851,257.9535865785,239.26848602310002,13489.669403051,175.785987854,266.49628829970004,243.6621856691,192.85198974600002,215.26648712180003,16939.368621851,25328.368621851,153.877990723
6120373200,13469.1015625,13781.0019531,14926.4023437,32664.97857666,33120.8196640015,8457.9023437,2164.5,32692.798583984,32908.528564453,32752.354553223,10118.8007812,33017.157562256,32796.67855835,19699.8017578,33130.1281661987,33156.2392616272,32914.870574951,6905.2011719,33099.510559082,32914.870574951,30510.55151367,32914.870574951,0.0,33150.4206619263,33099.2265625,32132.1015625,15013.0019531,32855.762573242,33186.6458625793,9502.0019531,33143.6734619141,32919.641571045,7693.5019531,33172.8241615295,33154.1390609741,19425.2011719,33090.656562805,33181.3668632507,33158.5327606201,33107.722564697,33130.1370620728,15975.5019531,7586.5019531,33068.748565674
