,6120376710,6120378570,6120380280,6120381960,6120383210,6120386870,6120387250,6120390230,6120392730,6120393610,6120396790,6120399490,6120399500,6120400820
6120376710,,119.743299661,232.071888868,191.424445548,23.400868651,22.5672269862,135.340076912,115.694569328,16.5054206849,15.875479837,15.5993072406,15.5279510299,73.2173639456,44.4218731357
6120378570,119.743299661,,361.18535993,238.866050404,7.46210793956,7.11045372879,136.709299651,113.373635684,0.39209860259,1.90373820304,3.68027521465,3.66238510465,67.7523376062,37.5032644176
6120380280,232.071888868,361.18535993,,56.6354509868,127.29497295,119.627810852,89.6801357846,75.0596186296,52.2593313839,39.4461847592,30.748526483,30.5837580751,41.5479491087,13.6517396067
6120381960,191.424445548,238.866050404,56.6354509868,,178.869406875,165.412698298,95.0997196164,77.1751823548,63.9317316921,47.5461617452,36.8309716467,36.6208599483,40.5761311573,11.3981892822
6120383210,23.400868651,7.46210793956,127.29497295,178.869406875,,0.0,456.418104584,251.443300965,6.80498609056,8.57351439609,9.79307239621,9.72398071801,104.845645357,54.7507106928
6120386870,22.5672269862,7.11045372879,119.627810852,165.412698298,0.0,,516.333063572,267.453443765,7.18109119529,8.89935733448,10.0767243259,10.0033126429,107.559761197,55.837927981
6120387250,135.340076912,136.709299651,89.6801357846,95.0997196164,456.418104584,516.333063572,,33.4853489452,360.798333307,197.426490977,133.542603171,132.236701801,5.72439061069,27.6765211925
6120390230,115.694569328,113.373635684,75.0596186296,77.1751823548,251.443300965,267.453443765,33.4853489452,,1700.50952889,373.457718273,205.681107325,202.703674124,4.23391579892,42.1600373276
6120392730,16.5054206849,0.39209860259,52.2593313839,63.9317316921,6.80498609056,7.18109119529,360.798333307,1700.50952889,,12.5239423266,13.1727375083,12.9519088543,195.136285821,82.8827910689
6120393610,15.875479837,1.90373820304,39.4461847592,47.5461617452,8.57351439609,8.89935733448,197.426490977,373.457718273,12.5239423266,,13.8269942192,13.3720048766,319.173114687,107.517767784
6120396790,15.5993072406,3.68027521465,30.748526483,36.8309716467,9.79307239621,10.0767243259,133.542603171,205.681107325,13.1727375083,13.8269942192,,0.0,914.969995992,156.400014283
6120399490,15.5279510299,3.66238510465,30.5837580751,36.6208599483,9.72398071801,10.0033126429,132.236701801,202.703674124,12.9519088543,13.3720048766,0.0,,993.544643822,159.52327186
6120399500,73.2173639456,67.7523376062,41.5479491087,40.5761311573,104.845645357,107.559761197,5.72439061069,4.23391579892,195.136285821,319.173114687,914.969995992,993.544643822,,117.818099658
6120400820,44.4218731357,37.5032644176,13.6517396067,11.3981892822,54.7507106928,55.837927981,27.6765211925,42.1600373276,82.8827910689,107.517767784,156.400014283,159.52327186,117.818099658,
