,6120623030,6120624150,6120625600,6120628710,6120629920,6120631010,6120631730,6120634570,6120635190,6120635270,6120635450,6120636450,6120636460,6120636980,6120637080,6120637140,6120637150,6120639050,6120640240,6120640450,6120640950,6120641060,6120641100,6120641200,6120641210,6120641300,6120641430,6120642440,6121215520,6121215700,6121216220,6121216720,6121216980,6121217000
6120623030,0.0,5.694743384355963,12.262741591003206,26.69715699702363,78.86063005064953,37.86853395601291,88.66925194967851,74.42876185107154,79.42231659631179,79.4988163601015,78.46785414239105,89.11681731406198,76.14510525145086,73.98715083231646,74.49183940198057,93.06340668880283,74.20516159487369,104.94057031394945,131.76851579206755,112.33247758077376,137.84204548758674,118.69265892197858,136.5020454006022,136.64962064129816,122.90331783517445,130.564110794839,123.23876589411812,122.0925614356928,44.37038911437607,47.754925291740136,56.530362460426716,59.340647440440314,68.02700927634726,64.84261262789381
6120624150,5.694743384355963,0.0,6.62013546746169,21.7704543590295,78.30502327239473,32.45126825336796,87.81525365842302,71.57565795536661,76.52775247378365,76.58165573224794,75.40731525969925,86.3169002126316,72.38835895060073,69.64161376267398,70.12866356087515,90.19635257787724,69.6898943046905,102.07112440573145,129.72328375467515,109.45631025520795,135.84500049257565,115.95148651447106,134.4053109899781,134.54584907348197,120.27396817590437,128.20583186416692,120.59038595956832,119.03187560474899,39.04009400105626,42.89917301017946,52.069587770970216,53.91542032141038,63.621852067698946,59.81213052464567
6120625600,12.262741591003206,6.62013546746169,0.0,15.894330422603186,76.9597698930681,25.930443757888217,86.07104799726007,67.63493652051581,72.51502982474169,72.5433023026497,71.21368360391,82.36879741336232,67.43695162271119,64.0693167267611,64.53664369820696,86.15981003752218,63.94229123326624,97.99679070267248,126.49641481458634,105.35677579239521,132.66024832617967,111.98543896900586,131.11266461309566,131.24516545055053,116.42151184408178,124.63577566853401,116.71647623468697,114.71299743189002,32.578366217897575,36.88835166560558,46.43927474496875,47.36899317861529,58.005264131238015,53.58041533972123
6120628710,26.69715699702363,21.7704543590295,15.894330422603186,0.0,67.41115833293235,12.545175673793748,75.5256653641298,53.393608105031134,58.11615904075795,58.10675704338956,56.56745912135548,67.98560809144996,51.91829225195405,48.18481651950052,48.64865580694252,71.628298915158,48.053449623612686,83.35654447760558,112.95471096768294,90.65628813312426,119.15992038392423,97.43586502816359,117.4530561143618,117.57293534814572,102.00885660257765,110.58944206919296,102.27397019954773,99.72003593426633,18.253403217053815,21.129109601323645,30.551429124443466,33.37802651261158,42.11539266780812,38.145576671271016
6120629920,78.86063005064953,78.30502327239473,76.9597698930681,67.41115833293235,0.0,72.11608926706008,10.618207478989307,32.579355579395376,33.82280095389576,34.18842171748752,36.2196237048903,35.50694875387218,46.99819521530227,56.84571493064278,57.31556831842506,38.477076493442596,60.150464145536084,45.879175437601845,58.86754785560585,51.419064180848835,64.2084697889849,54.67750551506212,63.731720125124376,63.92849930653669,56.83018745320621,60.621374394665956,57.346262705112295,61.76861730055131,70.83546830379339,62.7103859290154,56.49248503102257,76.5407865706521,56.58171426500638,68.14903853044167
6120631010,37.86853395601291,32.45126825336796,25.930443757888217,12.545175673793748,72.11608926706008,0.0,79.02223737416338,52.41886220754061,56.6395330874035,56.55143275096069,54.606564712423776,66.24751489864732,47.579117038333564,41.48873996589455,41.848941141728446,69.4936456218363,40.57229592707428,80.7627703949384,112.00587876793534,87.821549953243,118.21751544008893,94.8378468700858,116.27075726663669,116.3689289377737,99.63581976882405,108.81394954776593,99.83847450334954,96.09276734275072,6.781412976187909,13.843143577828778,24.639042695503214,21.4732103126326,35.47186836389137,28.367606442704332
6120631730,88.66925194967851,87.81525365842302,86.07104799726007,75.5256653641298,10.618207478989307,79.02223737416338,0.0,33.52736454789113,33.17690942782854,33.52703183504137,35.923880837769715,31.804850939624277,47.60589976100512,58.2597772444897,58.652678344903514,33.87322746611491,61.66280372408671,38.9817203556459,48.45580812475613,43.607550261172634,53.692904923984905,45.97041588393357,53.30122140868997,53.50200582236969,47.60567765595387,50.60342817684269,48.14182548389239,53.54828127154403,77.00506030166662,68.45774841526476,60.990530827934954,80.98480681894128,59.09727384755116,71.52035789251183
6120634570,74.42876185107154,71.57565795536661,67.63493652051581,53.393608105031134,32.579355579395376,52.41886220754061,33.52736454789113,0.0,5.015968898085241,5.135951397252513,5.06992448715636,14.746819307217123,14.434269955822135,24.755843973466135,25.165935834418455,18.637559188765298,28.15036978927771,30.517245440847596,59.77123192518934,37.90871312532819,65.98888242065334,44.38493264716722,64.17212537797664,64.28418699955449,48.7866094852711,57.19620906275867,49.08250465175127,47.743966302217046,48.5479660910572,39.551514775563106,30.020825356444885,49.113676828204305,25.80801102492522,38.65381230480736
6120635190,79.42231659631179,76.52775247378365,72.51502982474169,58.11615904075795,33.82280095389576,56.6395330874035,33.17690942782854,5.015968898085241,0.0,0.36571694450290615,2.8440926435600873,9.874509577971445,14.697868378763344,25.684646872947514,26.000948238045364,13.668811909214288,29.08565545518825,25.544490678839928,55.37386819715081,32.932682243032446,61.58843919418304,39.47168838855983,59.6887731332256,59.79346412580648,43.934942526821494,52.52008319580294,44.217858052065345,42.72953856876503,52.46406587129783,43.483364355216445,33.52422620952423,51.925340985549965,27.821344811942993,40.940174592434616
6120635270,79.4988163601015,76.58165573224794,72.5433023026497,58.10675704338956,34.18842171748752,56.55143275096069,33.52703183504137,5.135951397252513,0.36571694450290615,0.0,2.5433417208039946,9.87916976869581,14.382502506966153,25.380193063067008,25.692479721575708,13.622766320757876,28.77905380822894,25.490094356964807,55.455982910243705,32.874774391569765,61.669211462238756,39.4423686318624,59.756584757051655,59.860037516214966,43.92576568001545,52.55316203118766,44.20463340417043,42.632098677780306,52.341689397514095,43.36511532794469,33.36926343496602,51.70919536687886,27.56707408938686,40.69389007870339
6120635450,78.46785414239105,75.40731525969925,71.21368360391,56.56745912135548,36.2196237048903,54.606564712423776,35.923880837769715,5.06992448715636,2.8440926435600873,2.5433417208039946,0.0,11.641271127798495,11.857037050493572,22.84094461944016,23.156885490455267,15.07328762148155,26.24160977895132,26.808518730334075,57.43078012357236,34.148806618857265,63.63527314417353,40.86970125619956,61.66481355737564,61.76250913824843,45.45886807943157,54.29889469690727,45.71521266910064,43.63820251533832,50.24510071582495,41.291751610770525,31.152283209335483,49.282279352170164,25.060272787146893,38.19946616936944
6120636450,89.11681731406198,86.3169002126316,82.36879741336232,67.98560809144996,35.50694875387218,66.24751489864732,31.804850939624277,14.746819307217123,9.874509577971445,9.87916976869581,11.641271127798495,0.0,21.388607892798692,32.15780456556256,32.330230545439086,4.0997171764437415,35.38584118382651,15.851138607553267,45.81206245805355,23.234772652636302,52.01100568577744,29.63832935179578,50.02509868696116,50.12216053565032,34.06394479940648,42.69795676839402,34.35092588982796,33.3104706577899,61.83193492987403,52.89789466786815,42.638436483829295,60.130700796671356,35.53043282539582,48.64505581583229
6120636460,76.14510525145086,72.38835895060073,67.43695162271119,51.91829225195405,46.99819521530227,47.579117038333564,47.60589976100512,14.434269955822135,14.697868378763344,14.382502506966153,11.857037050493572,21.388607892798692,0.0,11.045676788116916,11.328349135495872,23.53301822585424,14.422643624449625,33.74697989597655,66.25174278273319,40.51834212448999,72.3589961359288,47.623473122855955,70.14250755296864,70.2131090830551,52.53787197682535,62.13699238167895,52.69205258817149,48.513662939174516,42.31577027446676,33.762779531812825,22.991473502248773,38.89734654301547,14.227962937921928,27.27363728070814
6120636980,73.98715083231646,69.64161376267398,64.0693167267611,48.18481651950052,56.84571493064278,41.48873996589455,58.2597772444897,24.755843973466135,25.684646872947514,25.380193063067008,22.84094461944016,32.15780456556256,11.045676788116916,0.0,0.6048840942895625,33.88196491738721,3.4123401719036575,43.07580974503237,76.02203884015711,49.31712433655803,82.03120474666669,56.45301599179334,79.68539268938038,79.73943397857568,61.46003089932644,71.37373525239343,61.55089173361892,56.1600302352254,35.43173462554948,27.89468473610634,17.634576769689584,29.196967772185744,6.096579052737861,17.196887825439315
6120637080,74.49183940198057,70.12866356087515,64.53664369820696,48.64865580694252,57.31556831842506,41.848941141728446,58.652678344903514,25.165935834418455,26.000948238045364,25.692479721575708,23.156885490455267,32.330230545439086,11.328349135495872,0.6048840942895625,0.0,33.98793552679171,3.0964236820142785,43.061949477007765,76.03167810202184,49.25084385544659,82.02843371626024,56.383176810208916,79.66983325804796,79.72217156183707,61.39465101538249,71.33137954007069,61.48007424334017,56.001510535562105,35.75287945813751,28.292187128528358,18.09752184250041,29.275890138828043,6.536785593642156,17.253625816515683
6120637140,93.06340668880283,90.19635257787724,86.15981003752218,71.628298915158,38.477076493442596,69.4936456218363,33.87322746611491,18.637559188765298,13.668811909214288,13.622766320757876,15.07328762148155,4.0997171764437415,23.53301822585424,33.88196491738721,33.98793552679171,0.0,36.97107026222432,11.879853057401045,42.86994073972465,19.271154487487262,49.02876363265773,25.834071815750576,46.92787930873293,47.013235287243276,30.38639579067402,39.32092283850708,30.646200678273917,29.241134556832904,64.87536775652232,55.99988379521804,45.56630997972234,62.43011319861425,37.76012787553912,50.74050436910699
6120637150,74.20516159487369,69.6898943046905,63.94229123326624,48.053449623612686,60.150464145536084,40.57229592707428,61.66280372408671,28.15036978927771,29.08565545518825,28.77905380822894,26.24160977895132,35.38584118382651,14.422643624449625,3.4123401719036575,3.0964236820142785,36.97107026222432,0.0,45.82530384077256,78.83362513442745,51.88169485633496,84.8019854921125,58.99997782928294,82.41466695630452,82.46301421936542,64.02083645171108,74.0134785754569,64.09157437075409,58.34917188082468,34.2757231936258,27.3029638757991,17.681188870845133,26.795248776477912,6.488005719034759,14.760578632542428
6120639050,104.94057031394945,102.07112440573145,97.99679070267248,83.35654447760558,45.879175437601845,80.7627703949384,38.9817203556459,30.517245440847596,25.544490678839928,25.490094356964807,26.808518730334075,15.851138607553267,33.74697989597655,43.07580974503237,43.061949477007765,11.879853057401045,45.82530384077256,0.0,33.033328405703415,7.391943698881377,38.97668181187627,14.110962216126815,36.60959104325115,36.66389358422932,18.876434834867762,28.404662791337874,19.07605149360973,17.617147533417462,75.8689867740887,67.1107543961957,56.48938530370096,72.20129333153712,47.71164319038317,60.25940768750921
6120640240,131.76851579206755,129.72328375467515,126.49641481458634,112.95471096768294,58.86754785560585,112.00587876793534,48.45580812475613,59.77123192518934,55.37386819715081,55.455982910243705,57.43078012357236,45.81206245805355,66.25174278273319,76.02203884015711,76.03167810202184,42.86994073972465,78.83362513442745,33.033328405703415,0.0,27.827219369879252,6.21782336333987,21.418422843132213,4.882743160314546,5.070460251884342,16.88600737446729,7.871554205311705,17.13301974388238,27.065495144867363,107.63998418068908,98.70994278008297,88.39676845029538,105.03381698801995,80.41515435870625,93.16414814747783
