a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.159273711874,0.460312368148,7.0,Distancia,18.5932362454,001375808P,1.18525174031,25.3988130026,6.2785,13.2920323715,98.9647100596,0.2,384.278478986,834.821103183
