,6120532380,6120534300,6120537050,6120539910
6120532380,0.0,397.12158203125,488.6605224609375,342.3272705078125
6120534300,397.12158203125,0.0,91.5389404296875,54.7943115234375
6120537050,488.6605224609375,91.5389404296875,0.0,146.333251953125
6120539910,342.3272705078125,54.7943115234375,146.333251953125,0.0
