6120530990,3.58321498679,3.59762741281,6.44685868464,2.79576529327,6.21001227689,4.16933329339,4.90100802078,19.4754163105,27.2673632546,,48.4225989934,104.553296495,39.5293647508,63.3887428101,86.5317550324,76.1225689053,62.5669928706,125.471857153,71.9244653341,82.5303235589,27.4109776992,55.4424557359,50.6145169953,49.3934632309,36.3398288089,34.4579276175,30.2530791695,22.0906402367,55.8429224557,32.5993810676,1.85961755752,6.20366115115,81.3935652939,17.9965442084,74.3641115749,78.7550238105,70.2183759001,48.3041047234,27.3792012337,55.4810912628,44.1880422643,23.8287297334,40.9745118214,25.1581466551,46.1809777987,28.8010667023,31.9750611922,41.0712256706,23.6699595789,21.8753931699,35.9148137152,23.0608136138,15.0619606926
6120531550,8.41298519398,8.44461049651,11.5212683628,8.68442279437,12.7707398282,4.9195468176,7.12203383838,1.28860701324,40.6080518938,48.4225989934,,110.901270441,34.4615427774,70.3080098172,90.9408381422,77.4348306241,68.9821802863,129.686436957,73.0298558332,84.4055708624,24.6267934342,55.4468862211,50.5691877259,49.3484641786,35.0890605363,32.0102947766,28.6136880301,18.1925386022,56.3790644471,31.3101645514,5.59454626184,10.0278350111,83.6040219704,175.015499824,75.5455386589,80.356650184,78.5881100849,48.0318294462,19.9114141256,55.9888809112,43.1939095468,20.579714087,39.9330153292,22.1835588679,45.9046326698,27.1139493373,30.1860340959,40.4067927723,21.205478681,19.7967722587,34.7222933233,20.779296395,12.264981808
6120533730,50.9447240938,51.0188887097,55.4035978354,55.3584105688,62.2524333667,61.1390728292,68.7418663807,74.8731861813,94.9265286632,104.553296495,110.901270441,,130.696891108,116.405201551,80.3994451452,16.1896524201,116.871558685,146.822590687,14.5275123508,56.4071665594,189.183339772,11.6993580251,83.0102212062,110.762977695,62.2059329522,119.209735518,59.737079374,121.717801669,4.48521417308,41.3928597386,91.0338523442,89.5563063144,137.069796038,130.777533721,84.3489730304,18.4471750184,106.902901135,176.786912871,133.216718272,41.7201965719,101.974545144,131.095035009,85.561196889,137.369812408,66.2252565598,56.4180270636,85.1697893212,30.5618705422,86.0912726584,57.9732344265,55.080346167,71.3635460443,76.5838270557
6120535390,12.576765208,12.6180611024,15.5665347456,13.4896219407,17.4652151813,11.8801373478,15.0696167183,13.6827729897,38.2234993829,39.5293647508,34.4615427774,130.696891108,,217.861094174,106.621036711,83.2396595577,197.726829376,140.638842136,78.3955761823,90.7312677307,21.5811883222,57.9183606703,53.9839171618,59.5389399365,34.9934323733,30.6386593143,27.4518187141,12.39248633,59.7815579527,30.7792902311,11.6297885126,16.2935753196,91.9824367856,99.6867444504,81.2789427452,86.8870430919,161.498820018,52.1669130069,2.67915421504,60.399328386,46.4160462402,16.3632115945,41.4723726131,18.6266528035,48.7836278985,25.7782085525,29.1763889911,41.3428612835,18.3903016008,17.45739397,34.7724614545,18.2064391031,8.4206872315
6120535480,20.1451415373,20.2110109601,23.7639230407,22.228924413,27.3453777004,22.916420192,28.3312672863,30.7526103564,57.6078703699,63.3887428101,70.3080098172,116.405201551,217.861094174,,93.7019936402,72.2327912688,0.0,135.518978202,68.152467666,84.2580258971,7.42151767387,50.0472954552,42.9481904142,12.2326152164,25.8819112319,9.12576163738,18.9355643447,6.09906862928,53.486076111,23.0503071097,20.0985861113,24.3497701652,77.4709841699,128.592610869,68.2728987422,75.4250076674,108.212672465,36.495381957,107.242763248,50.8821588952,22.7813094235,0.695257286485,27.100677223,3.90712005761,37.8081587124,17.5251565729,17.9080891908,33.7372413612,7.75959576088,9.61257602422,25.542028892,8.83856857442,0.569291852511
6120535500,43.7066357865,43.7777672213,47.6125194596,47.3525368582,53.1682423635,51.701036481,58.0591366603,62.9133408983,79.944434616,86.5317550324,90.9408381422,80.3994451452,106.621036711,93.7019936402,,17.2106637683,94.196860036,166.920137959,15.5323199202,75.8030457336,255.082300858,4.23444686544,81.5367066447,94.2918804597,56.2195914404,114.631147357,54.4059124415,123.210772815,16.725643354,35.1095521806,91.9701320705,90.2506804191,26.9013635985,108.374518843,23.3567433465,18.7942546459,86.1183878888,237.730957746,114.225573774,27.85326117,92.197229188,142.158103964,82.3928532584,155.033324697,61.8882597531,51.2170716232,86.3113472632,21.6383010134,87.3361196601,53.9122546265,49.9447685121,69.6473814901,75.7759906011
6120536000,42.9571141177,42.9969584136,46.3007796468,45.8985586339,50.9335278837,49.3535788202,54.2691190302,57.365209839,71.2009301311,76.1225689053,77.4348306241,16.1896524201,83.2396595577,72.2327912688,17.2106637683,,72.4110615455,220.257198964,2.70649465194,91.5175817309,141.325680801,6.7030165192,69.6115272655,69.1306916194,62.0384044122,75.7533222721,60.5271019417,83.5434155789,9.84864214672,37.9212823887,91.167136612,89.7527826944,52.4772891658,90.052011906,90.0980271704,0.0,65.4904169007,92.5823660544,84.2004577601,33.8816849339,64.5754263737,92.5371815136,58.7029870898,99.0890060223,49.5149397349,56.1495641383,69.1763356587,27.1095569148,74.6466188013,57.764376598,47.2461373252,64.788694117,72.5076365594
6120536600,20.0754705094,20.141055313,23.6750017589,22.1418381977,27.2213873097,22.8039095533,28.1658022345,30.5330150428,57.0500505062,62.5669928706,68.9821802863,116.871558685,197.726829376,0.0,94.196860036,72.4110615455,,135.805614155,68.3380462238,84.4729887509,7.46352442711,50.1874376341,43.1596205192,12.584516706,25.9866890443,9.23364383428,19.0069730997,6.15542437939,53.6801465967,23.1394398915,20.1697618465,24.4311704015,77.6739724885,125.585032758,68.4388190272,75.6135641346,118.594487486,36.7565778405,111.962713101,51.1183172889,23.1031143878,0.700571011796,27.3256508795,3.93431940201,38.0379750751,17.5906960044,18.0099439172,33.8655072964,7.79936366217,9.64667301272,25.6645920803,8.87845815473,0.571640909934
6120537050,81.4818008124,81.5399151498,85.6467561946,86.2481762695,92.7055206394,92.9636513513,99.6779139725,105.389230777,118.746050694,125.471857153,129.686436957,146.822590687,140.638842136,135.518978202,166.920137959,220.257198964,135.805614155,,250.463926827,529.977968876,249.500008643,534.943326935,236.964456525,137.0559101,292.689871223,157.298139546,299.891850962,168.915325488,155.551719141,207.802369858,264.249503193,250.799551555,176.95877806,139.423917472,197.71042816,206.950999304,132.696345456,194.446498875,144.504135665,231.478061365,142.654021032,192.598682693,157.615896717,207.557015187,184.324008007,278.532283725,203.720055344,226.604022982,216.362521421,260.027912461,198.612048406,217.348518319,232.632396236
6120538940,41.4306018495,41.470967734,44.6098849295,44.1918182582,48.9128569634,47.3331346864,51.9414575611,54.8075035482,67.6862858749,71.9244653341,73.0298558332,14.5275123508,78.3955761823,68.152467666,15.5323199202,2.70649465194,68.3380462238,250.463926827,,108.765819112,149.995005627,7.6378862082,77.6340183515,66.2452775053,70.4449387497,74.6314206317,67.7466721106,83.7192975631,10.9460339369,40.8708061825,98.0554351401,95.8983072667,38.9240479548,84.8371584335,55.3114790858,1.94296223728,62.0416042444,91.6378832311,80.2798407604,38.0218447903,63.0687229253,94.556266422,59.2820684566,102.491939496,52.0309908019,62.099228475,73.3322106226,29.5777358341,79.7574732647,62.9600682789,50.6046668271,69.5527175675,78.0261455884
6120539900,52.5865251072,52.6345151975,55.7535746231,55.7089776158,60.3789646198,59.5557393246,64.2756197725,67.7260496334,78.627049434,82.5303235589,84.4055708624,56.4071665594,90.7312677307,84.2580258971,75.8030457336,91.5175817309,84.4729887509,529.977968876,108.765819112,,171.799443174,481.279742474,143.512552789,85.4508489074,200.600058821,100.168781905,207.151679834,111.93732263,58.1574786547,123.826207334,193.641471408,182.934513369,81.8882387471,93.460205318,91.9774383904,85.6004096116,80.7510739605,118.7293908,94.3434889359,131.819855525,88.0519856114,129.059198472,96.1616280703,140.065077783,109.02734634,186.108057868,131.833942223,129.036691117,145.79961936,171.516164649,121.680612317,144.504773486,160.482564183
6120541010,15.9344233292,15.9625482684,17.9586366672,16.7689761255,19.3300697962,16.35717084,18.3996537967,18.1882970518,27.72710496,27.4109776992,24.6267934342,189.183339772,21.5811883222,7.42151767387,255.082300858,141.325680801,7.46352442711,249.500008643,149.995005627,171.799443174,,107.970315672,314.273831716,4.99107005364,64.7269357385,2.99587175642,36.9073032087,21.1581637084,99.9548030372,39.6285715363,45.9736005285,49.9330326849,117.244729074,35.7853339076,114.658208975,144.500116671,1.07270533248,105.615980558,24.5202214517,217.466116037,5.73641098936,17.9699769112,30.3258180673,13.3031349246,103.311504205,31.352798194,35.2303320454,68.044338825,5.73402515785,11.6452132126,50.8019445279,9.05615281671,10.9005192259
6120541740,34.9581235805,34.9931531832,37.4620564569,36.9533173109,40.4809395421,38.8705308764,42.1956551562,43.9705008613,53.3883291519,55.4424557359,55.4468862211,11.6993580251,57.9183606703,50.0472954552,4.23444686544,6.7030165192,50.1874376341,534.943326935,7.6378862082,481.279742474,107.970315672,,58.5354223023,50.0856060686,94.5776833136,58.6259797412,99.1574872691,69.4767496501,19.1245315461,49.8345663691,126.833942832,122.033097045,13.2981897123,64.1269957505,15.3654347112,6.21857647017,45.6550949104,60.2867092476,60.6023411802,33.7882331011,49.1370750722,79.3042333701,49.3427074261,85.7323977016,45.9723127834,87.4605966349,70.3924626385,37.0406734116,83.6076980833,86.121348324,54.1724705276,79.1890662151,94.2444334686
6120542380,28.9066347568,28.9536867767,31.5708501109,30.8670271832,34.513244855,32.4095566988,35.9829651838,37.7919610223,48.7977568699,50.6145169953,50.5691877259,83.0102212062,53.9839171618,42.9481904142,81.5367066447,69.6115272655,43.1596205192,236.964456525,77.6340183515,143.512552789,314.273831716,58.5354223023,,44.1549393267,29.8168712933,58.6377823351,34.9671562536,78.1297421783,60.5590343939,11.7407235584,95.5802157549,92.7061407563,37.6549735175,62.0363344549,38.3926109093,69.558811667,36.8089893627,58.1747751075,59.4974390454,104.772693289,42.775567246,102.484520299,40.1049484956,125.807584538,18.1725390833,32.5050398685,68.1848052552,13.2339490545,79.9775156594,40.6926608264,23.6430904561,58.51290325,70.6731490146
6120543000,19.7916352935,19.8591334069,23.0879088664,21.6967759135,26.1349315774,22.1570419035,26.7731983101,28.6683822677,48.5317512836,49.3934632309,49.3484641786,110.762977695,59.5389399365,12.2326152164,94.2918804597,69.1306916194,12.584516706,137.0559101,66.2452775053,85.4508489074,4.99107005364,50.0856060686,44.1549393267,,26.0409241743,6.56580735119,18.6333282943,13.4542916923,57.0231670467,23.6439363016,23.7830609332,28.2484436383,71.4031158423,79.3345895694,63.6386079189,71.8957502621,34.2207251728,37.2002462139,199.640058114,53.3655971751,30.6250520447,3.13486113961,31.0222021392,1.02982026705,41.303903927,17.2222482415,18.0036559757,35.1080256544,6.38942108991,8.7375970166,26.726126765,7.80317755994,2.62590295506
6120544970,22.7654225578,22.800134272,24.8408110588,24.0308700885,26.7236566717,24.5661617716,26.9802759442,27.6831010886,35.9485512228,36.3398288089,35.0890605363,62.2059329522,34.9934323733,25.8819112319,56.2195914404,62.0384044122,25.9866890443,292.689871223,70.4449387497,200.600058821,64.7269357385,94.5776833136,29.8168712933,26.0409241743,,32.5152131941,46.2279323368,47.660410782,121.231093851,4.37752331631,128.813708283,118.192195065,36.0330984744,43.6595481665,37.7150676794,60.4010579493,20.7860553954,13.2054223248,38.3337910532,123.077829983,23.158163424,55.7827199412,17.7586043216,60.4474118162,8.57930864579,35.3795916616,38.3851200149,64.1935528576,69.3876194205,48.5341184841,4.70523867797,60.8179361544,87.7903456955
6120546480,17.6486962476,17.6992158637,20.2137104929,18.9540185178,22.2099527704,18.8333054181,21.8470339744,22.3634402361,35.0203620779,34.4579276175,32.0102947766,119.209735518,30.6386593143,9.12576163738,114.631147357,75.7533222721,9.23364383428,157.298139546,74.6314206317,100.168781905,2.99587175642,58.6259797412,58.6377823351,6.56580735119,32.5152131941,,22.3111862684,61.2142042077,72.7145143049,29.410417208,32.9479273324,37.8995460857,73.7920149447,48.0210082314,67.1105361179,78.3169692899,5.28197729121,51.5558854774,43.5997649246,71.863457802,42.4440570698,14.6074743877,69.8062572074,4.28458093082,65.1802310997,20.4962548033,24.9792557246,44.4654799154,6.21920634905,9.29691011916,36.1513430667,8.28689107135,6.10032408361
6120547190,19.6752947061,19.7048278875,21.5115710256,20.6516128129,22.9669421905,20.775648244,22.7420137137,23.0222787395,30.3325852744,30.2530791695,28.6136880301,59.737079374,27.4518187141,18.9355643447,54.4059124415,60.5271019417,19.0069730997,299.891850962,67.7466721106,207.151679834,36.9073032087,99.1574872691,34.9671562536,18.6333282943,46.2279323368,22.3111862684,,35.121891628,188.26142525,28.6202866855,151.288516037,133.665881936,37.6920931401,36.2548655369,39.3830019091,58.9219046199,14.133887109,1.82387247047,30.0413769431,90.7409354854,14.9960497553,38.1918908054,7.70167308106,38.9129597907,19.9692397571,13.4147451557,17.8340770841,164.467947565,45.9681452666,48.4423159141,14.411525704,45.7275032372,86.654399197
6120547460,12.6854946383,12.7204183442,14.742484625,13.3539901077,15.8134804547,12.3341944373,14.2290206871,13.5256517831,23.667249639,22.0906402367,18.1925386022,121.717801669,12.39248633,6.09906862928,123.210772815,83.5434155789,6.15542437939,168.915325488,83.7192975631,111.93732263,21.1581637084,69.4767496501,78.1297421783,13.4542916923,47.660410782,61.2142042077,35.121891628,,91.2945031899,43.7757498369,28.3433868166,34.4384191324,79.66200061,30.8342159331,74.0467292621,85.7545112023,18.6336164758,71.6830856538,16.8533836236,93.5939309074,55.9493677726,23.6792283281,296.24929801,25.202248571,107.108448729,32.9617955797,52.4290971238,60.2854058957,24.4803993628,19.4823948174,58.3631198036,23.0207778098,4.1626434159
6120553750,36.4105998135,36.4706629273,38.9472689707,38.6246319002,41.966049846,40.6609534888,44.1348564132,46.3724245982,54.5940670616,55.8429224557,56.3790644471,4.48521417308,59.7815579527,53.486076111,16.725643354,9.84864214672,53.6801465967,155.551719141,10.9460339369,58.1574786547,99.9548030372,19.1245315461,60.5590343939,57.0231670467,121.231093851,72.7145143049,188.26142525,91.2945031899,,552.61603067,1399.20495731,598.188732804,19.6998097737,64.1133617768,20.4494502499,9.68144119337,50.506344222,63.6626645409,65.3520319615,50.6557573805,61.1731032882,104.220779564,72.2806969985,108.306936691,77.4564196777,259.451181851,119.274802966,203.797279071,171.67636029,696.246949636,145.600997662,250.052303281,473.35577592
6120555030,21.5211372566,21.558164953,23.4120915245,22.6545670564,25.007337342,22.9986952696,25.1154432949,25.6735203233,32.7011057049,32.5993810676,31.3101645514,41.3928597386,30.7792902311,23.0503071097,35.1095521806,37.9212823887,23.1394398915,207.802369858,40.8708061825,123.826207334,39.6285715363,49.8345663691,11.7407235584,23.6439363016,4.37752331631,29.410417208,28.6202866855,43.7757498369,552.61603067,,443.330843898,275.75308944,23.2582062723,38.5507876317,23.6851372742,37.3513663952,18.8153986524,10.9292268433,34.0379280609,40.5788071204,21.6106349286,47.2849322861,17.7054773242,47.0068525557,3.36340725678,43.9444514348,34.3477964303,100.698327829,72.7996413179,134.581266652,11.5652228471,113.687286442,378.853392322
6120555130,0.127775170235,0.127988825743,0.938164585559,0.371956708826,0.365034860255,2.44737431174,2.47401894907,4.36845991942,0.131810203222,1.85961755752,5.59454626184,91.0338523442,11.6297885126,20.0985861113,91.9701320705,91.167136612,20.1697618465,264.249503193,98.0554351401,193.641471408,45.9736005285,126.833942832,95.5802157549,23.7830609332,128.813708283,32.9479273324,151.288516037,28.3433868166,1399.20495731,443.330843898,,75.3817610916,73.2226739065,0.110890922495,75.0094547068,89.7466851134,25.3618301103,57.783762998,12.3292020108,133.973875663,33.9530662313,38.925137171,56.8979448107,44.6006400457,101.164859085,186.955228219,83.9868443947,317.930492666,84.6304018207,277.434182962,152.711827563,130.659640617,144.203511652
6120556300,2.7597682614,2.76436537628,2.10838642391,3.44847792467,2.93113049448,5.7482988305,6.026934566,8.13440018077,4.09354245858,6.20366115115,10.0278350111,89.5563063144,16.2935753196,24.3497701652,90.2506804191,89.7527826944,24.4311704015,250.799551555,95.8983072667,182.934513369,49.9330326849,122.033097045,92.7061407563,28.2484436383,118.192195065,37.8995460857,133.665881936,34.4384191324,598.188732804,275.75308944,75.3817610916,,73.4244308691,5.00147282344,75.0789159084,88.439101564,29.4050658537,60.013026608,17.3663569615,124.270736684,38.4435025162,44.4473788455,60.5561901074,49.4214251185,98.3978132579,155.92251992,83.8840465134,237.833249707,84.6263725608,200.33471358,137.71288857,119.310536896,123.88941337
6121173010,41.7849414647,41.8328540681,45.4790180292,45.0245502377,50.6456705563,48.8595984506,54.5219741411,58.2049405998,74.8713935046,81.3935652939,83.6040219704,137.069796038,91.9824367856,77.4709841699,26.9013635985,52.4772891658,77.6739724885,176.95877806,38.9240479548,81.8882387471,117.244729074,13.2981897123,37.6549735175,71.4031158423,36.0330984744,73.7920149447,37.6920931401,79.66200061,19.6998097737,23.2582062723,73.2226739065,73.4244308691,,99.84137691,1.86701752829,64.2459066892,68.2019355651,84.3675913256,91.4608055465,9.03570065244,62.4416256411,83.9574281956,49.7525361963,87.0778902607,33.0246506207,35.8961013615,52.7172073613,11.4752419806,57.785664282,40.01179236,31.2718322642,48.3584309577,55.6502869719
6121173180,0.447877231589,0.449478382377,2.50175497627,0.785432339397,1.26400891477,7.34859079118,8.81055713721,19.9756944417,1.4910314336,17.9965442084,175.015499824,130.777533721,99.6867444504,128.592610869,108.374518843,90.052011906,125.585032758,139.423917472,84.8371584335,93.460205318,35.7853339076,64.1269957505,62.0363344549,79.3345895694,43.6595481665,48.0210082314,36.2548655369,30.8342159331,64.1133617768,38.5507876317,0.110890922495,5.00147282344,99.84137691,,89.7286623323,93.6036083312,126.610558992,62.8685678256,52.3140280393,66.709048918,62.1510030825,32.077973153,52.9146573266,33.3505673244,57.068703221,34.4577046587,39.9735777081,48.1733977501,29.7722111268,26.3660599068,43.4155473565,28.4716844976,19.1152441404
6121173240,40.0229219114,40.0633912805,43.427242787,42.9093265199,48.038288803,46.1951725158,51.195464365,54.2039028351,69.1014535064,74.3641115749,75.5455386589,84.3489730304,81.2789427452,68.2728987422,23.3567433465,90.0980271704,68.4388190272,197.71042816,55.3114790858,91.9774383904,114.658208975,15.3654347112,38.3926109093,63.6386079189,37.7150676794,67.1105361179,39.3830019091,74.0467292621,20.4494502499,23.6851372742,75.0094547068,75.0789159084,1.86701752829,89.7286623323,,130.150476558,60.1757646748,75.5198728327,81.2779274956,9.0811767809,56.5198693885,79.2603021807,46.6206794397,83.0568112013,32.1201694598,37.27178579,51.9287430938,11.7114647656,57.6458353129,41.3309751417,31.3272857588,48.7680005335,56.523431259
6121173320,43.733948569,43.7759481749,47.1891792071,46.80893482,52.0362805873,50.4744178385,55.6266894921,58.9484419503,73.4052594649,78.7550238105,80.356650184,18.4471750184,86.8870430919,75.4250076674,18.7942546459,0.0,75.6135641346,206.950999304,1.94296223728,85.6004096116,144.500116671,6.21857647017,69.558811667,71.8957502621,60.4010579493,78.3169692899,58.9219046199,85.7545112023,9.68144119337,37.3513663952,89.7466851134,88.439101564,64.2459066892,93.6036083312,130.150476558,,68.3343158342,97.1889646516,87.6794200401,33.3913471552,66.8225137146,94.6149261977,60.0598481918,101.081535161,49.9669225879,54.8283994616,69.4708920556,26.5548238181,74.4919300097,56.5682231883,46.9752271172,64.2627091391,71.6690293779
6121174660,23.7828033555,23.8616142101,27.6394554685,26.3805782168,31.8794175125,28.043893328,34.28921542,38.2496809577,64.4128636393,70.2183759001,78.5881100849,106.902901135,161.498820018,108.212672465,86.1183878888,65.4904169007,118.594487486,132.696345456,62.0416042444,80.7510739605,1.07270533248,45.6550949104,36.8089893627,34.2207251728,20.7860553954,5.28197729121,14.133887109,18.6336164758,50.506344222,18.8153986524,25.3618301103,29.4050658537,68.2019355651,126.610558992,60.1757646748,68.3343158342,,27.3315973559,330.661206338,45.8194912309,7.35378899884,9.25848468941,18.8997082322,5.21248477229,31.9313151352,12.8737200485,11.4069756853,29.6862645264,1.47091805075,5.12050378174,20.4664273427,3.38085176479,5.93071056544
6121174810,25.1388728397,25.188351875,27.9264000816,27.0103556141,30.8101116706,28.1923757765,31.9160046612,33.5776178845,46.4553144765,48.3041047234,48.0318294462,176.786912871,52.1669130069,36.495381957,237.730957746,92.5823660544,36.7565778405,194.446498875,91.6378832311,118.7293908,105.615980558,60.2867092476,58.1747751075,37.2002462139,13.2054223248,51.5558854774,1.82387247047,71.6830856538,63.6626645409,10.9292268433,57.783762998,60.013026608,84.3675913256,62.8685678256,75.5198728327,97.1889646516,27.3315973559,,60.0194638071,75.5371529517,30.8385670507,83.2040583384,12.157377085,87.2642315223,30.8600784934,0.277917118885,15.4339356158,30.4033094611,29.7320041497,11.0242264228,10.0788395566,19.6423239785,32.4451662346
