,6120610410,6120611180,6120611530,6120613920,6120614010,6120615140,6120615260,6120616190,6120617270,6120617570,6120617650,6120617990,6120618140,6120618150,6120619230,6121207540,6121207730,6121207920,6121208600,6121209010,6121209160,6121209650,6121210020,6121210110,6121210620,6121210630,6121210750
6120610410,0.0,26.4457397461,194.196350098,556.095870972,4.61224365234,91.9002075195,299.30871582,730.596923828,462.971191406,1047.54455566,1047.54455566,162.336303711,1153.55749512,762.351806641,505.344116211,47.0718994141,62.2200317383,67.1466674805,635.722366333,624.211257935,260.757995605,121.718811035,30.7629394531,250.822143555,134.796325684,84.4145507812,223.524841309
6120611180,26.4457397461,0.0,167.750610352,529.650131226,31.0579833984,118.345947266,325.754455566,757.042663574,436.52545166,1073.99029541,1073.99029541,188.782043457,1180.00323486,788.797546387,531.789855957,73.5176391602,35.7742919922,93.5924072266,609.276626587,597.765518188,234.312255859,148.164550781,57.2086791992,277.267883301,161.24206543,57.9688110352,249.970581055
6120611530,194.196350098,167.750610352,0.0,361.899520874,198.80859375,286.096557617,493.505065918,924.793273926,268.774841309,1241.74090576,1241.74090576,356.532653809,1347.75384521,956.548156738,699.540466309,241.268249512,131.976318359,261.343017578,441.526016235,430.014907837,66.5616455078,315.915161133,224.959289551,445.018493652,328.992675781,109.781799316,417.721191406
6120613920,556.095870972,529.650131226,361.899520874,0.0,560.708114624,647.996078491,855.404586792,1286.6927948,93.1246795654,1603.64042664,1603.64042664,718.432174683,1709.65336609,1318.44767761,1061.43998718,603.167770386,493.875839233,623.242538452,79.6264953613,68.1153869629,295.337875366,677.814682007,586.858810425,806.918014526,690.892196655,471.68132019,779.62071228
6120614010,4.61224365234,31.0579833984,198.80859375,560.708114624,0.0,87.2879638672,294.696472168,725.984680176,467.583435059,1042.93231201,1042.93231201,157.724060059,1148.94525146,757.739562988,500.731872559,42.4596557617,66.8322753906,62.5344238281,640.334609985,628.823501587,265.370239258,117.106567383,26.1506958008,246.209899902,130.184082031,89.0267944336,218.912597656
6120615140,91.9002075195,118.345947266,286.096557617,647.996078491,87.2879638672,0.0,207.408508301,638.696716309,554.871398926,955.644348145,955.644348145,70.4360961914,1061.6572876,670.451599121,413.443908691,44.8283081055,154.120239258,24.7535400391,727.622573853,716.111465454,352.658203125,29.8186035156,61.1372680664,158.921936035,42.8961181641,176.314758301,131.624633789
6120615260,299.30871582,325.754455566,493.505065918,855.404586792,294.696472168,207.408508301,0.0,431.288208008,762.279907227,748.235839844,748.235839844,136.972412109,854.248779297,463.04309082,206.035400391,252.236816406,361.528747559,232.16204834,935.031082153,923.519973755,560.066711426,177.589904785,268.545776367,48.4865722656,164.512390137,383.723266602,75.7838745117
6120616190,730.596923828,757.042663574,924.793273926,1286.6927948,725.984680176,638.696716309,431.288208008,0.0,1193.56811523,316.947631836,316.947631836,568.260620117,422.960571289,31.7548828125,225.252807617,683.525024414,792.816955566,663.450256348,1366.31929016,1354.80818176,991.354919434,608.878112793,699.833984375,479.774780273,595.800598145,815.011474609,507.07208252
6120617270,462.971191406,436.52545166,268.774841309,93.1246795654,467.583435059,554.871398926,762.279907227,1193.56811523,0.0,1510.51574707,1510.51574707,625.307495117,1616.52868652,1225.32299805,968.315307617,510.04309082,400.751159668,530.117858887,172.751174927,161.240066528,202.213195801,584.690002441,493.734130859,713.793334961,597.76751709,378.556640625,686.496032715
