,6120503860,6120507220,6120508660,6120510560,6120512950,6121161600
6120503860,0.0,111.404052734375,339.938232421875,403.8223876953125,83.3326416015625,1.508544921875
6120507220,111.404052734375,0.0,228.5341796875,292.4183349609375,28.0714111328125,112.91259765625
6120508660,339.938232421875,228.5341796875,0.0,63.8841552734375,256.6055908203125,341.44677734375
6120510560,403.8223876953125,292.4183349609375,63.8841552734375,0.0,320.48974609375,405.3309326171875
6120512950,83.3326416015625,28.0714111328125,256.6055908203125,320.48974609375,0.0,84.8411865234375
6121161600,1.508544921875,112.91259765625,341.44677734375,405.3309326171875,84.8411865234375,0.0
