,6120598890,6120602380,6120602480,6121204170,6121204400,6121205490
6120598890,0.0,1283.18652344,1283.18652344,1160.35253906,1233.99291992,1960.48754883
6120602380,1283.18652344,0.0,0.0,122.833984375,49.1936035156,3243.67407227
6120602480,1283.18652344,0.0,0.0,122.833984375,49.1936035156,3243.67407227
6121204170,1160.35253906,122.833984375,122.833984375,0.0,73.6403808594,3120.84008789
6121204400,1233.99291992,49.1936035156,49.1936035156,73.6403808594,0.0,3194.48046875
6121205490,1960.48754883,3243.67407227,3243.67407227,3120.84008789,3194.48046875,0.0
