,6120334600,6120334710,6120337730,6120337910,6120338220,6120347950,6120352230,6120354500,6121096320,6121097010,6121097490,6121101770
6120334600,0.0,23803.9023437,23803.9023437,41190.3007812,36020.0039062,10863.9023437,56260.3007812,55195.3007812,22914.3007812,91947.3007812,56833.3007812,52859.3007812
6120334710,23803.9023437,0.0,0.0,17386.3984375,12216.1015625,12940.0,32456.3984375,31391.3984375,889.6015625,68143.3984375,33029.3984375,29055.3984375
6120337730,23803.9023437,0.0,0.0,17386.3984375,12216.1015625,12940.0,32456.3984375,31391.3984375,889.6015625,68143.3984375,33029.3984375,29055.3984375
6120337910,41190.3007812,17386.3984375,17386.3984375,0.0,5170.296875,30326.3984375,15070.0,14005.0,18276.0,50757.0,15643.0,11669.0
6120338220,36020.0039062,12216.1015625,12216.1015625,5170.296875,0.0,25156.1015625,20240.296875,19175.296875,13105.703125,55927.296875,20813.296875,16839.296875
6120347950,10863.9023437,12940.0,12940.0,30326.3984375,25156.1015625,0.0,45396.3984375,44331.3984375,12050.3984375,81083.3984375,45969.3984375,41995.3984375
6120352230,56260.3007812,32456.3984375,32456.3984375,15070.0,20240.296875,45396.3984375,0.0,1065.0,33346.0,35687.0,573.0,3401.0
6120354500,55195.3007812,31391.3984375,31391.3984375,14005.0,19175.296875,44331.3984375,1065.0,0.0,32281.0,36752.0,1638.0,2336.0
6121096320,22914.3007812,889.6015625,889.6015625,18276.0,13105.703125,12050.3984375,33346.0,32281.0,0.0,69033.0,33919.0,29945.0
6121097010,91947.3007812,68143.3984375,68143.3984375,50757.0,55927.296875,81083.3984375,35687.0,36752.0,69033.0,0.0,35114.0,39088.0
6121097490,56833.3007812,33029.3984375,33029.3984375,15643.0,20813.296875,45969.3984375,573.0,1638.0,33919.0,35114.0,0.0,3974.0
6121101770,52859.3007812,29055.3984375,29055.3984375,11669.0,16839.296875,41995.3984375,3401.0,2336.0,29945.0,39088.0,3974.0,0.0
