,6120032030,6120032050,6120043650,6120357070,6120358230,6120366820,6120372920,6121103380,6121103500
6120032030,0.0,0.30784382791751924,0.26584040500823297,0.5193634289020626,0.49994398326679823,0.26771021898474395,0.6316179646464756,0.25227431057775374,0.6313272729589195
6120032050,0.30784382791751924,0.0,0.5395103094799133,0.654165450755152,0.6664672152726996,0.5340793411665739,0.22108918599191243,0.5465898605604861,0.46346904685903795
6120043650,0.26584040500823297,0.5395103094799133,0.0,0.6700796795243339,0.674021141554025,9.496008318870815e-05,0.2978275701064822,0.536101379773333,0.6705359375648069
6120357070,0.5193634289020626,0.654165450755152,0.6700796795243339,0.0,0.008914905826887707,0.6702329132737839,0.674046572933225,0.45414335776859954,0.20829548762567118
6120358230,0.49994398326679823,0.6664672152726996,0.674021141554025,0.008914905826887707,0.0,0.6740958044225008,0.6740873491417041,0.4970405057190865,0.2219311466088147
6120366820,0.26771021898474395,0.5340793411665739,9.496008318870815e-05,0.6702329132737839,0.6740958044225008,0.0,0.29820782355594333,0.5372100751371242,0.6700408333075797
6120372920,0.6316179646464756,0.22108918599191243,0.2978275701064822,0.674046572933225,0.6740873491417041,0.29820782355594333,0.0,0.46976219135588315,0.578495527028345
6121103380,0.25227431057775374,0.5465898605604861,0.536101379773333,0.45414335776859954,0.4970405057190865,0.5372100751371242,0.46976219135588315,0.0,0.4452530787636317
6121103500,0.6313272729589195,0.46346904685903795,0.6705359375648069,0.20829548762567118,0.2219311466088147,0.6700408333075797,0.578495527028345,0.4452530787636317,0.0
