,6120032050,6120331550,6120336680,6120339560,6120340470,6120349030,6120349040,6120349380,6121092290,6121093100,6121097300
6120032050,,21.2694485664,37.0780267923,44.3680467641,24.3569791761,157.902665501,155.681166465,170.972692321,7.16868584841,15.5891782028,78.1334805529
6120331550,21.2694485664,,10.7413813256,9.59649318843,17.8624290588,4.86608264005,4.87306937714,4.79045449534,133.924058693,35.6984164814,9.77175415892
6120336680,37.0780267923,10.7413813256,,3.78766635144,76.5883205293,0.952861024562,0.954175316317,0.930547661368,70.4079299316,108.563393689,7.91324207472
6120339560,44.3680467641,9.59649318843,3.78766635144,,263.064063742,0.155038493343,0.155394285383,0.150410399435,51.5014742421,56.166775614,9.86244812984
6120340470,24.3569791761,17.8624290588,76.5883205293,263.064063742,,32.7190758349,32.7967799811,31.6359101192,14.881505609,1.88386621659,80.415431377
6120349030,157.902665501,4.86608264005,0.952861024562,0.155038493343,32.7190758349,,0.0,0.0,23.5551999674,20.0079132107,10.6951729413
6120349040,155.681166465,4.87306937714,0.954175316317,0.155394285383,32.7967799811,0.0,,0.0,23.5835865167,20.0292597122,10.7586894263
6120349380,170.972692321,4.79045449534,0.930547661368,0.150410399435,31.6359101192,0.0,0.0,,23.1684423379,19.6225990201,10.0342176877
6121092290,7.16868584841,133.924058693,70.4079299316,51.5014742421,14.881505609,23.5551999674,23.5835865167,23.1684423379,,35.9716424446,35.3736324359
6121093100,15.5891782028,35.6984164814,108.563393689,56.166775614,1.88386621659,20.0079132107,20.0292597122,19.6225990201,35.9716424446,,33.4573632862
6121097300,78.1334805529,9.77175415892,7.91324207472,9.86244812984,80.415431377,10.6951729413,10.7586894263,10.0342176877,35.3736324359,33.4573632862,
