,mx_co,mx_di,mx_gr,mx_si
0,-0.051964298678117145,18.697550790176948,261.05065910679673,0.672660961005723
1,0.9637885583114849,5.891723368830361,74.73871670207377,0.047963522536201064
2,0.807554368477573,19.634049294750312,34.767159180583135,0.23462266104074328
3,-0.07021289428480842,25.875340862416213,177.49706850544382,0.6711571608685962
4,-0.11332304815639625,31.280153998958667,156.5891925037953,0.6658204800469137
5,-0.07146299844454736,42.51827983346764,105.18640855946998,0.6710377035703469
6,-0.08035149838873074,21.291792802870418,230.24469115323635,0.6701275550896237
7,-0.10542530111122458,31.10558337207962,153.8173419956701,0.6669857284973226
8,0.7490494306905167,31.854569035975697,44.32864317282854,0.29604709144174374
9,-0.11436544569434971,37.583331123744884,129.34370408015934,0.6656603971292447
10,-0.10363389966973942,45.78413745206557,97.08013322796528,0.6672383281418539
11,-0.1807777674516994,54.783714907939476,88.9837438408109,0.6524397718997702
12,-0.20472728902447768,68.89848200083186,69.78950797493542,0.646212505415488
13,-0.19100370904188518,62.61223227503036,76.85351534300759,0.649875514688532
14,-0.0535122536329093,49.3716408951902,84.24281837396235,0.6725508362966155
15,-0.09370634298845484,43.60467658612051,101.39839345212248,0.6685597106793704
16,-0.12453340430507237,52.14108863064814,93.24474385946598,0.6640220030916228
17,0.4954938693699842,48.803509949555206,40.479256250256746,0.5088873028387929
18,-0.09937228698070498,62.71968654217141,63.55521474573676,0.6678218455005795
19,-0.20149505675400897,72.22977886205966,66.56726956534523,0.6470981039752463
20,-0.2231442000236033,84.79465048845158,54.069533078014366,0.6408975372479087
21,-0.2257287118698323,73.87797815984499,65.99457755765592,0.6401150586730658
22,-0.16769723774981524,71.70916017719463,68.2998147347778,0.6555142223245072
23,-0.17976319617276512,80.06342933365956,54.959076757321725,0.6526864938043736
24,-0.17537837374686419,92.9008557131599,42.71912348896503,0.6537368196450392
25,-0.23959011589002102,86.18924986029447,55.88402457847478,0.6357646668152198
26,-0.18614695473605655,109.41068607974657,33.319964541697935,0.6511109827996049
27,0.013118112394543385,104.73582403873837,22.768617741795595,0.6743661893859529
28,-0.2786255476584447,107.84934047371877,45.46731982928108,0.6221207188900431
29,-0.21401965067467432,109.6417198894864,44.11708575111315,0.6435879951254457
30,-0.1102698739050168,114.43251968567503,7.058570262095814,0.6662809276035414
31,-0.24803653610281381,103.34869042582999,46.8519449859697,0.6329866770041854
32,-0.2357957747187004,119.88601247671204,39.789764141205566,0.6369812818972105
33,-0.1663110816027911,119.72675366000004,45.56783915350335,0.6558264993035363
34,-0.17494481855266394,127.40538187466397,24.064679854546263,0.6538392630047992
35,-0.18821419284001603,130.1617764462556,23.555069777539128,0.6505890052776505
36,-0.22540109798221672,144.55784806620102,29.28854922149275,0.6402147447164116
37,-0.26334200396672636,138.48590523423994,31.30339622119301,0.6277075800433792
38,-0.2966009981152062,137.14573293047403,35.227885354211146,0.6151466018384297
39,-0.2947982280662201,130.94956599519833,37.20304930196284,0.6158657056918897
40,-0.3005021000205709,153.45236050316373,30.845196140605566,0.6135754898240922
41,-0.3044180114740562,161.1718666671773,29.3377700123203,0.61197776708407
42,-0.23287725036914791,153.52986687627458,30.568554853298394,0.6379038614158088
43,-0.21841168835630217,146.0007601282953,28.999093187731024,0.6423069815035648
44,-0.31489594311262126,170.2202131128412,27.897792342740043,0.6076009645182664
45,-0.2674437325122132,146.43793106690296,28.846167970019366,0.6262391384109728
46,-0.29053633385983907,166.59805576778496,23.013591086525658,0.6175482920493858
47,-0.31299552579860496,171.24161948058017,26.458078155029426,0.6084057943968287
48,-0.3000087574386361,157.25779876009594,28.489392602625202,0.6137753103033838
49,-0.3183983517242471,182.61634148038513,26.764910070481235,0.606104925510081
50,-0.28999589207260684,185.41591836023773,22.88778746380856,0.6177599067256401
51,-0.3121487060518349,175.38601779291497,25.623206484699267,0.608762854836101
52,-0.2891950525185251,185.8761871926462,22.831112451417315,0.6180727579135156
53,-0.3174452342021278,189.21900353424877,22.143162617218962,0.60651368446332
54,-0.3083830716802717,168.3814943793519,22.769839081082264,0.610338914688407
55,-0.3005013820024938,184.09750413752352,19.77897608606321,0.6135757808843411
56,-0.32578808970829776,191.20721854635937,10.650799593825147,0.6028941410698889
57,-0.33400296728791773,190.94992849920524,16.89207315489215,0.5992383779230996
58,-0.32728612068986707,192.8177237287758,10.56183905839811,0.6022342779451527
59,-0.27925841062376916,218.8630055585952,13.247190025651813,0.6218825834214046
60,-0.2937811269929318,222.43052430780477,26.211283146921158,0.6162694809164154
61,-0.18499737162142227,221.93845892542265,21.733016358957375,0.6513987582431805
62,-0.26943637175055235,233.80391257644877,28.497341920535284,0.6255175716517682
63,-0.07666754065667626,16.504392853395327,296.56375722992254,0.670517710365248
64,0.9753766340167687,5.344127584857068,82.39695567855294,0.032807101514803476
65,-0.191811872054691,62.80101806795843,78.0879802368596,0.6496668451258091
66,-0.1911154708012896,63.122676816999565,76.29513509827923,0.6498467100389084
67,-0.18062011626034324,54.085298081959806,90.73872810101687,0.6524782003961673
68,-0.19049554610563119,57.273576349026875,85.3726442190715,0.6500062723696587
69,-0.13122669066869347,39.65214564652112,123.81549789022172,0.6628673734018856
70,-0.12967145436179875,54.16528236260135,81.67036131258796,0.6631410501542161
71,0.3636475472850668,65.85198838110442,47.911838675099474,0.5852890350119322
72,-0.2037781191650507,74.65270732569635,62.64335644764077,0.6464740298545981
73,-0.20733071259767927,66.99934740972078,73.0821216270367,0.6454889468070405
74,0.2945322208635977,76.31289143441808,32.3862678983138,0.6159714416747012
75,-0.23466823396224804,81.74394126287694,59.07721208888085,0.63733907270912
76,-0.2429484908322197,86.6362849675766,56.37751614361408,0.6346716375837185
77,0.16514113450509874,86.03958360417928,42.193254395104525,0.6560880510843986
78,-0.23550434192056804,92.49839715789032,48.043277332421574,0.637073923594525
79,-0.2319691230508906,88.92611436700905,55.00168415736106,0.6381885871472681
80,-0.0036862384183942633,101.87560418216918,51.2545656604205,0.6744730924759864
81,-0.24093089218730376,93.37987000947118,51.488432719057585,0.6353301173366048
82,-0.17614363196955285,95.11990524737355,42.289552071921044,0.6535553804742954
83,-0.2399751140304847,99.65321954614474,42.18950625522115,0.6356401359947128
84,-0.23251366245119567,96.86833276135012,50.2637045475948,0.6380179909046408
85,-0.26926057161562583,107.58730400111799,45.04118955474193,0.6255814471418569
86,-0.25556897501341047,109.2030438891572,40.43672240371907,0.6304281110171845
87,-0.26306790635712074,118.64568586922377,35.82691723123679,0.6278048995357296
88,-0.28489206602300826,126.80124903255553,37.887609060534956,0.6197389240949238
