a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.00425632255434,0.236799930173,3.0,Distancia,41.1903914378,000498605A,167.595486669,108.886208618,234.9446,138.240847644,383.466985381,0.2,1877.48024509,7928.55067028
