,mx_co,mx_di,mx_gr,mx_si
0,0.8755824781319985,13.367890066411997,0.7751546852725396,0.1573940257417646
1,0.26637243703905117,21.1168627961628,7.188544102266111,0.626624857848116
2,0.16444691538439488,21.335731037406628,8.822157184188129,0.6562423768918347
3,0.47183637501002706,26.13835139805348,7.421308672903792,0.5243225661209509
4,0.7392097506675193,49.40254752798613,6.583017490918319,0.30592420566647277
5,0.7396759422617811,54.11952202265134,6.877729282807209,0.3054591878676496
6,0.31818893216117383,43.24118043774593,8.903830610045288,0.6061948433236788
7,0.7415571470413009,49.854134276437094,6.5233874620979275,0.3035797411904907
8,0.9319729150431978,36.04934117354479,0.37364187578873215,0.08864483273067987
9,0.9337238235509359,35.970562335734776,0.3744601858406311,0.08644152562394478
10,-0.13917748770184984,62.6373757181746,13.68863975159516,0.6614172846122744
11,-0.21292698878330474,65.67375735585333,13.055754775008113,0.6439026467120418
12,0.28738234939503093,119.50674001387766,2.337547841532026,0.6187777022566885
13,-0.26378742248271336,69.62412951307142,12.450341330060724,0.6275492161911504
14,0.0543503651167029,80.47405538298784,8.36977963466309,0.6724898624938699
15,-0.1469456880390322,77.78398930534127,9.52019960170719,0.6599181384273265
16,0.5857848149739023,102.39034656654236,3.348570237205145,0.4430378193252081
17,0.5648289680330058,96.05896189984573,3.637507789562422,0.45930099374449546
18,0.5830942920190855,98.0847361114909,3.56238122281122,0.4451589959255251
19,0.3561964119273019,114.70478596221338,3.1541274850169727,0.5889067249945038
20,-0.18909122771999334,86.19719257203133,7.460467457339389,0.6503658123441932
21,-0.3633354979839446,115.92190354031787,4.702002881812098,0.5854420443817704
22,0.5908741219017459,9.026002261831186,15.669984650085452,0.43899876428935064
23,0.45455591189712036,9.197100130139798,19.339246905825675,0.5351200070735945
24,0.2748905392445494,13.81088681633043,13.295206437538631,0.6235151349041894
25,0.6701102977781498,41.721450733897164,8.043344878638104,0.37160747612804174
26,0.6040340629569511,47.404775002269375,8.070528844100435,0.4283925838847489
27,0.5391017833524193,33.79935795319151,11.697687546634238,0.4784569847892571
28,0.66680754297557,42.08040307109915,7.974733904588484,0.37458566050822717
29,0.8318791583213476,23.15729333328569,0.13418497555486378,0.20772506672503357
30,0.8366666221580303,23.025403100029653,0.13495359131583448,0.2023372332604721
31,0.004027453055959332,56.01440018012854,15.49213507630213,0.6744713172221997
32,-0.033391672850936506,58.88523410995583,14.73684645947389,0.6737302072885718
33,0.15479612007641297,115.6286892021663,2.505562475750425,0.6583204224561378
34,-0.06151090601299577,61.88193890535774,14.175482788360606,0.6719302922032891
35,0.13179319663911523,73.36057576005464,9.322613479989396,0.6627668739695788
36,0.03904964897897833,70.01710943543335,10.724254295495058,0.6734537563893368
37,0.4190871632213362,96.33471859030098,3.666626683254711,0.5560202067734122
38,0.394383997036338,89.39927069193271,4.02438858841409,0.5695741390268043
39,0.41421493186034836,91.44652641048947,3.9342927381426223,0.5587586321237269
40,0.24938572495516262,108.87187104748753,3.4182906668451354,0.6325340207852701
