,6120634570,6120635190,6120635270,6120635450,6120636450,6120636460,6120637140,6120639050,6120640450
6120634570,,446.583260745,436.150495145,488.716499704,173.104752871,116.48254279,41.7307934687,79.9381954606,40.4017923403
6120635190,446.583260745,,0.0,83.5795574663,31.6670691794,38.0128098329,106.979861067,7.80778145776,21.5126046358
6120635270,436.150495145,0.0,,93.462868143,31.652131155,38.8463188881,107.341457929,7.82444340179,21.5504983878
6120635450,488.716499704,83.5795574663,93.462868143,,6.44163072753,67.1681536509,112.782005733,1.42724062632,27.7074332914
6120636450,173.104752871,31.6670691794,31.652131155,6.44163072753,,40.7415040412,432.952883787,7.14465876454,43.9498403537
6120636460,116.48254279,38.0128098329,38.8463188881,67.1681536509,40.7415040412,,38.3962786114,22.4658052061,3.69611613428
6120637140,41.7307934687,106.979861067,107.341457929,112.782005733,432.952883787,38.3962786114,,139.878278531,39.116484843
6120639050,79.9381954606,7.80778145776,7.82444340179,1.42724062632,7.14465876454,22.4658052061,139.878278531,,122.824741185
6120640450,40.4017923403,21.5126046358,21.5504983878,27.7074332914,43.9498403537,3.69611613428,39.116484843,122.824741185,
