,6120423040,6120424770,6120427700,6120429070,6120430920,6120432120,6120432920,6120434220,6120438450,6120439090,6120441950,6120445640,6120448930,6120449060,6120450440,6120451760,6120452600,6120452830,6120454660,6120454770,6120460540,6120461070,6120461830,6120462450,6120466900,6120468030,6120468890,6120470350,6120471170,6120471180,6120474360,6120476130,6120477200,6120477410,6121137480,6121142070,6121142220,6121142700,6121143020,6121143460,6121145000,6121148510,6121150610
6120423040,0.0,42.3022460938,552.552246094,1599.43017578,1581.08105469,1236.43701172,2544.59008789,421.749755859,547.321044922,1823.4921875,437.849121094,1003.04663086,1227.02685547,2242.11572266,3945.03297424,1572.61474609,1572.61474609,2304.0904541,2803.38049316,3354.03479004,3857.60812378,3709.06463623,3542.28149414,1921.66552734,2225.13830566,3297.34100342,2474.91796875,2474.91796875,3620.47912598,3910.10743713,3775.49407959,3909.27102661,3909.27102661,3556.58068848,927.399658203,2649.17797852,3527.04772949,1936.89453125,3768.7507019,3709.06463623,2225.13830566,3575.48858643,3486.53912354
6120424770,42.3022460938,0.0,510.25,1557.12792969,1538.77880859,1194.13476562,2586.89233398,464.052001953,589.623291016,1781.18994141,395.546875,1045.34887695,1269.32910156,2284.41796875,3987.33522034,1614.91699219,1614.91699219,2346.3927002,2845.68273926,3396.33703613,3899.91036987,3751.36688232,3584.58374023,1963.96777344,2267.44055176,3339.64324951,2517.22021484,2517.22021484,3662.78137207,3952.40968323,3817.79632568,3951.57327271,3951.57327271,3598.88293457,969.701904297,2691.48022461,3569.34997559,1979.19677734,3811.052948,3751.36688232,2267.44055176,3617.79083252,3528.84136963
6120427700,552.552246094,510.25,0.0,1046.87792969,1028.52880859,683.884765625,3097.14233398,974.302001953,1099.87329102,1270.93994141,114.703125,1555.59887695,1779.57910156,2794.66796875,4497.58522034,2125.16699219,2125.16699219,2856.6427002,3355.93273926,3906.58703613,4410.16036987,4261.61688232,4094.83374023,2474.21777344,2777.69055176,3849.89324951,3027.47021484,3027.47021484,4173.03137207,4462.65968323,4328.04632568,4461.82327271,4461.82327271,4109.13293457,1479.9519043,3201.73022461,4079.59997559,2489.44677734,4321.302948,4261.61688232,2777.69055176,4128.04083252,4039.09136963
6120429070,1599.43017578,1557.12792969,1046.87792969,0.0,18.3491210938,362.993164062,4144.02026367,2021.17993164,2146.7512207,224.062011719,1161.58105469,2602.47680664,2826.45703125,3841.54589844,5544.46315002,3172.04492188,3172.04492188,3903.52062988,4402.81066895,4953.46496582,5457.03829956,5308.49481201,5141.71166992,3521.09570312,3824.56848145,4896.7711792,4074.34814453,4074.34814453,5219.90930176,5509.53761292,5374.92425537,5508.70120239,5508.70120239,5156.01086426,2526.82983398,4248.6081543,5126.47790527,3536.32470703,5368.18087769,5308.49481201,3824.56848145,5174.91876221,5085.96929932
6120430920,1581.08105469,1538.77880859,1028.52880859,18.3491210938,0.0,344.644042969,4125.67114258,2002.83081055,2128.40209961,242.411132812,1143.23193359,2584.12768555,2808.10791016,3823.19677734,5526.11402893,3153.69580078,3153.69580078,3885.17150879,4384.46154785,4935.11584473,5438.68917847,5290.14569092,5123.36254883,3502.74658203,3806.21936035,4878.42205811,4055.99902344,4055.99902344,5201.56018066,5491.18849182,5356.57513428,5490.3520813,5490.3520813,5137.66174316,2508.48071289,4230.2590332,5108.12878418,3517.97558594,5349.83175659,5290.14569092,3806.21936035,5156.56964111,5067.62017822
6120432120,1236.43701172,1194.13476562,683.884765625,362.993164062,344.644042969,0.0,3781.02709961,1658.18676758,1783.75805664,587.055175781,798.587890625,2239.48364258,2463.46386719,3478.55273438,5181.46998596,2809.05175781,2809.05175781,3540.52746582,4039.81750488,4590.47180176,5094.0451355,4945.50164795,4778.71850586,3158.10253906,3461.57531738,4533.77801514,3711.35498047,3711.35498047,4856.9161377,5146.54444885,5011.93109131,5145.70803833,5145.70803833,4793.0177002,2163.83666992,3885.61499023,4763.48474121,3173.33154297,5005.18771362,4945.50164795,3461.57531738,4811.92559814,4722.97613525
6120432920,2544.59008789,2586.89233398,3097.14233398,4144.02026367,4125.67114258,3781.02709961,0.0,2122.84033203,1997.26904297,4368.08227539,2982.43920898,1541.54345703,1317.56323242,302.474365234,1400.44288635,971.975341797,971.975341797,240.499633789,258.790405273,809.444702148,1313.01803589,1164.47454834,997.69140625,622.924560547,319.451782227,752.750915527,69.6721191406,69.6721191406,1075.88903809,1365.51734924,1230.9039917,1364.68093872,1364.68093872,1011.99060059,1617.19042969,104.587890625,982.457641602,607.695556641,1224.16061401,1164.47454834,319.451782227,1030.89849854,941.949035645
6120434220,421.749755859,464.052001953,974.302001953,2021.17993164,2002.83081055,1658.18676758,2122.84033203,0.0,125.571289062,2245.24194336,859.598876953,581.296875,805.277099609,1820.3659668,3523.28321838,1150.86499023,1150.86499023,1882.34069824,2381.6307373,2932.28503418,3435.85836792,3287.31488037,3120.53173828,1499.91577148,1803.3885498,2875.59124756,2053.16821289,2053.16821289,3198.72937012,3488.35768127,3353.74432373,3487.52127075,3487.52127075,3134.83093262,505.649902344,2227.42822266,3105.29797363,1515.14477539,3347.00094604,3287.31488037,1803.3885498,3153.73883057,3064.78936768
6120438450,547.321044922,589.623291016,1099.87329102,2146.7512207,2128.40209961,1783.75805664,1997.26904297,125.571289062,0.0,2370.81323242,985.170166016,455.725585938,679.705810547,1694.79467773,3397.71192932,1025.29370117,1025.29370117,1756.76940918,2256.05944824,2806.71374512,3310.28707886,3161.74359131,2994.96044922,1374.34448242,1677.81726074,2750.0199585,1927.59692383,1927.59692383,3073.15808105,3362.78639221,3228.17303467,3361.94998169,3361.94998169,3009.25964355,380.078613281,2101.85693359,2979.72668457,1389.57348633,3221.42965698,3161.74359131,1677.81726074,3028.1675415,2939.21807861
