,6120445500,6120445660,6121136500,6121137260
6120445500,0.0,0.0,0.0,-2.99530292826345e-16
6120445660,0.0,0.0,-2.99530292826345e-16,-2.99530292826345e-16
6121136500,0.0,-2.99530292826345e-16,0.0,-2.99530292826345e-16
6121137260,-2.99530292826345e-16,-2.99530292826345e-16,-2.99530292826345e-16,0.0
